arrival_time,from_floor,to_floor,mannerly,waiting,in_elevator
09:54:24.590,0,5,1,40.07,19.03
09:54:25.600,2,0,1,5.05,31.98
09:54:28.710,3,0,1,65.49,42.5
09:54:29.150,7,5,1,5.51,32.68
09:54:33.880,7,1,1,1.79,60.01
09:54:34.670,5,4,1,22.56,20.32
09:54:35.250,1,0,1,11.91,13.45
09:54:36.790,1,6,1,89.38,66.11
09:54:40.470,7,4,1,2.81,36.6
09:54:45.590,1,5,1,81.06,61.25
09:54:45.840,1,5,1,81.34,46.5
09:54:47.150,2,3,1,96.01,13.54
09:54:57.460,5,0,1,1.01,79.24
09:55:02.710,5,6,1,113.0,13.54
09:55:02.740,5,3,1,2.28,28.16
09:55:03.800,7,1,1,133.56,85.1
09:55:07.960,2,1,1,41.7,12.46
09:55:08.30,7,2,1,0.0,0.0
09:55:08.450,7,3,1,129.92,52.65
09:55:11.310,5,7,1,105.41,28.1
09:55:12.980,3,1,1,22.23,27.02
09:55:14.240,0,5,1,34.91,80.77
09:55:15.940,0,1,1,34.22,15.47
09:55:23.260,0,5,1,27.91,77.74
09:55:25.380,4,6,1,73.75,31.13
09:55:28.470,1,2,1,39.19,14.48
09:55:28.490,7,1,1,110.89,82.07
09:55:30.410,3,4,1,68.32,14.61
09:55:30.590,7,6,1,109.8,16.57
09:55:32.330,4,0,1,143.07,61.53
09:55:32.670,6,3,1,125.31,31.02
09:55:40.570,1,2,1,27.62,12.46
09:55:40.890,2,5,1,42.8,28.98
09:55:45.520,0,7,1,6.66,103.83
09:55:52.480,2,4,1,31.69,30.18
09:55:56.610,6,0,1,102.38,78.95
09:56:05.250,1,2,1,3.42,12.46
09:56:07.120,4,1,1,115.83,15.79
09:56:07.150,2,6,1,17.55,46.57
09:56:07.710,3,0,1,124.33,43.88
09:56:12.290,0,2,1,7.45,27.91
09:56:22.660,2,0,1,108.2,30.97
09:56:24.480,3,5,1,15.26,27.15
09:56:25.440,3,6,1,15.31,41.71
09:56:28.970,4,7,1,11.17,45.69
09:56:34.180,1,6,1,1.01,29.62
09:56:34.390,7,6,1,47.01,14.55
09:56:34.950,6,1,1,65.05,60.44
09:56:38.330,2,1,1,93.54,16.5
09:56:38.540,1,0,1,102.23,21.53
09:56:38.650,0,4,1,124.2,51.26
09:56:40.20,6,3,1,0.0,0.0
09:56:47.220,1,0,1,94.56,19.51
09:56:47.90,3,1,1,0.0,0.0
09:56:52.580,6,3,1,48.43,26.98
09:56:52.740,7,3,1,29.67,47.6
09:56:54.370,0,7,1,108.95,96.76
09:56:54.980,7,2,1,28.44,61.15
09:56:56.100,2,1,1,76.78,14.48
09:56:56.950,1,0,1,85.84,17.49
09:57:00.630,2,1,1,73.26,12.46
09:57:06.280,1,2,1,111.51,17.51
09:57:07.350,1,3,1,111.45,29.04
09:57:08.50,1,6,1,0.0,0.0
09:57:12.900,1,6,1,106.91,67.73
09:57:19.70,0,3,1,0.0,0.0
09:57:20.590,5,1,1,29.82,29.34
09:57:22.260,1,5,1,98.56,53.17
09:57:24.40,4,6,1,0.0,0.0
09:57:24.970,1,0,1,58.83,15.47
09:57:37.70,2,6,1,0.0,0.0
09:57:40.700,2,5,1,80.2,46.76
09:57:42.850,1,0,1,41.96,13.45
09:57:48.340,7,2,1,3.03,18.47
09:57:54.820,0,4,1,49.04,49.24
09:58:00.920,4,7,1,85.47,15.79
09:58:04.540,3,4,1,72.94,13.6
09:58:06.60,5,6,1,0.0,0.0
09:58:07.270,1,5,1,54.56,51.15
09:58:08.430,2,5,1,53.48,44.74
09:58:12.440,5,2,1,122.91,47.77
09:58:14.330,6,2,1,107.47,63.34
09:58:16.890,0,5,1,27.44,70.67
09:58:17.160,4,3,1,131.74,17.64
09:58:18.500,0,2,1,26.37,15.01
09:58:20.70,6,1,1,0.0,0.0
09:58:21.70,7,3,1,0.0,0.0
09:58:22.590,4,2,1,127.32,32.2
09:58:25.960,2,1,1,1.01,12.46
09:58:28.510,1,4,1,34.33,37.6
09:58:31.270,6,2,1,91.54,61.32
09:58:37.910,4,1,1,113.01,53.76
09:58:39.420,4,3,1,112.51,13.6
09:58:43.170,4,1,1,109.77,50.73
09:58:44.10,7,3,1,0.0,0.0
09:58:47.430,7,0,1,55.77,114.94
09:58:47.560,7,6,1,56.65,16.57
09:58:49.760,2,3,1,13.16,13.54
09:58:51.220,7,6,1,54.0,14.55
09:58:52.620,3,6,1,25.87,45.75
09:58:53.980,7,6,1,52.25,12.53
09:58:54.590,5,6,1,54.09,14.55
09:58:56.120,2,4,1,7.81,28.16
09:58:58.280,5,6,1,51.41,12.53
10:00:07.690,5,3,1,8.67,31.19
10:00:08.320,3,1,1,40.25,34.09
10:00:09.570,3,1,1,40.01,32.07
10:00:10.140,1,3,1,13.41,14.32
10:00:10.450,2,1,1,55.71,14.48
10:00:11.200,4,6,1,145.82,30.12
10:00:12.950,7,6,1,8.15,17.68
10:00:13.610,0,2,1,85.55,20.06
10:00:16.770,0,2,1,83.4,18.04
10:00:23.290,0,3,1,77.89,41.21
10:00:24.670,7,2,1,1.58,66.22
10:00:30.450,4,3,1,20.03,18.65
10:00:31.410,7,5,1,125.84,18.42
10:00:31.650,6,3,1,8.15,34.87
10:00:32.690,4,5,1,125.34,13.54
10:00:36.360,1,6,1,69.6,32.68
10:00:36.780,4,3,1,14.71,16.63
10:00:37.980,4,3,1,14.52,14.61
10:00:39.90,5,4,1,0.0,0.0
10:00:40.430,6,1,1,1.01,63.5
10:00:43.530,1,7,1,63.44,49.26
10:00:44.750,2,6,1,75.49,67.91
10:00:45.560,6,4,1,2.13,14.38
10:00:49.330,7,2,1,108.93,69.23
10:00:50.260,7,5,1,109.01,15.39
10:00:50.690,4,3,1,2.82,12.59
10:00:52.630,1,7,1,55.35,47.24
10:00:54.70,3,5,1,0.0,0.0
10:00:55.470,2,1,1,11.7,12.46
10:00:57.70,4,1,1,0.0,0.0
10:00:58.80,6,5,1,0.0,0.0
10:01:00.610,4,7,1,98.43,43.67
10:01:03.910,0,7,1,38.28,101.53
10:01:04.310,2,4,1,56.94,34.75
10:01:04.870,7,2,1,95.41,66.2
10:01:06.140,0,3,1,37.06,38.18
10:01:07.600,3,2,1,2.55,12.53
10:01:09.740,6,7,1,69.92,14.55
10:01:10.830,6,1,1,112.92,33.69
10:01:15.00,3,4,1,0.0,0.0
10:01:17.790,3,7,1,51.89,41.52
10:01:17.800,3,2,1,1.13,12.53
10:01:20.870,5,6,1,44.23,12.53
10:01:22.770,3,5,1,47.92,14.42
10:01:23.240,6,1,1,101.52,31.67
10:01:26.280,2,0,1,1.6,15.01
10:01:30.330,6,5,1,95.44,13.54
10:01:36.50,7,6,1,0.0,0.0
10:01:38.190,5,4,1,78.5,17.58
10:01:42.790,5,4,1,74.91,15.56
10:01:44.130,6,0,1,82.65,46.14
10:01:45.900,3,2,1,105.02,13.54
10:01:57.370,2,3,1,4.89,18.11
10:01:57.740,2,3,1,5.53,16.09
10:02:03.260,1,7,1,129.19,67.99
10:02:03.680,4,1,1,71.61,46.69
10:02:04.810,2,3,1,1.01,12.53
10:02:11.320,5,4,1,47.39,13.54
10:02:11.680,6,7,1,8.99,12.53
10:02:16.420,3,1,1,75.51,28.03
10:02:16.90,2,6,1,0.0,0.0
10:02:19.980,3,5,1,3.43,29.17
10:02:26.110,0,6,1,87.83,70.93
10:02:28.100,6,7,1,9.56,12.53
10:02:29.310,4,1,1,46.99,44.67
10:02:29.470,4,2,1,47.84,28.16
10:02:29.500,1,7,1,103.96,65.97
10:02:30.430,1,4,1,104.04,31.97
10:02:30.750,3,6,1,119.06,34.05
10:02:46.490,1,0,1,51.97,13.45
10:02:52.520,5,6,1,1.08,12.53
10:02:53.270,5,0,1,6.45,78.75
10:02:57.380,4,0,1,20.94,59.14
10:03:07.240,6,7,1,1.93,12.53
10:03:08.920,3,6,1,81.9,32.03
10:03:10.580,7,3,1,14.16,55.26
10:03:18.970,0,4,1,35.98,52.5
10:03:23.160,6,4,1,14.12,28.1
10:03:23.920,0,1,1,32.04,15.47
10:03:24.520,6,5,1,13.77,12.53
10:03:36.140,7,5,1,81.73,29.11
10:03:36.500,5,7,1,125.24,14.38
10:03:39.230,5,0,1,12.61,55.95
10:03:42.110,4,3,1,24.29,12.59
10:03:44.900,0,3,1,12.07,31.82
10:03:45.400,5,0,1,7.45,53.93
10:03:47.810,0,7,1,10.17,83.47
10:03:51.140,1,0,1,11.86,13.45
10:04:00.360,4,7,1,48.11,28.94
10:04:03.460,0,6,1,16.03,24.82
10:04:03.60,4,2,1,0.0,0.0
10:04:13.480,4,3,1,91.1,15.62
10:04:15.540,3,7,1,16.29,46.59
10:04:21.140,3,4,1,11.7,12.59
10:04:22.720,0,7,1,1.24,32.89
10:04:27.20,5,7,1,0.0,0.0
10:04:41.630,7,6,1,17.25,13.54
10:04:42.100,6,0,1,31.34,90.28
10:04:42.120,7,0,1,17.77,104.84
10:04:44.910,1,5,1,16.35,39.46
10:04:47.630,5,0,1,40.37,74.71
10:04:48.510,6,3,1,25.94,47.77
10:04:49.480,1,0,1,97.24,13.45
10:04:49.900,5,4,1,39.11,14.55
10:04:53.750,5,3,1,36.27,31.19
10:04:58.330,1,3,1,3.94,14.32
10:05:02.700,4,2,1,42.89,29.17
10:05:03.30,3,2,1,0.0,0.0
10:05:22.350,4,3,1,24.25,12.59
10:05:24.710,1,6,1,79.33,59.04
10:05:25.820,5,1,1,5.21,58.22
10:05:33.70,5,3,1,0.0,0.0
10:05:39.00,4,6,1,0.0,0.0
10:05:42.440,0,4,1,58.75,45.43
10:05:45.760,2,1,1,30.02,12.46
10:05:51.930,2,3,1,67.83,12.53
10:05:56.240,1,4,1,48.81,28.91
10:06:01.760,0,3,1,40.44,29.8
10:06:02.190,6,5,1,117.83,16.57
10:06:06.730,1,6,1,39.33,56.01
10:06:12.740,3,4,1,60.28,12.59
10:06:13.520,0,1,1,29.69,13.45
10:06:22.880,5,1,1,3.03,17.11
10:06:30.610,2,0,1,110.76,19.05
10:06:31.790,6,4,1,89.24,32.77
10:06:32.200,2,0,1,110.18,17.03
10:06:32.230,4,5,1,42.75,12.53
10:06:42.980,3,1,1,90.82,38.31
10:06:43.200,3,1,1,91.61,36.29
10:06:44.800,3,5,1,28.51,22.42
10:06:44.810,1,2,1,2.26,12.46
10:06:46.510,6,3,1,75.53,48.4
10:06:47.00,4,7,1,0.0,0.0
10:06:52.280,1,7,1,5.4,44.74
10:06:53.530,2,0,1,89.86,15.01
10:06:54.70,7,1,1,0.0,0.0
10:06:55.70,7,5,1,0.0,0.0
10:06:56.960,5,2,1,66.55,16.84
10:07:01.210,7,3,1,42.23,68.01
10:07:01.630,5,7,1,26.9,28.1
10:07:02.950,0,4,1,99.5,51.26
10:07:04.470,1,4,1,108.66,38.03
10:07:07.360,5,7,1,22.18,26.08
10:07:09.690,2,4,1,112.83,29.17
10:07:11.280,6,2,1,51.77,64.98
10:07:15.750,4,1,1,80.08,47.7
10:07:17.800,3,5,1,2.5,14.42
10:07:20.780,7,2,1,23.67,85.6
10:07:21.30,2,4,1,0.0,0.0
10:07:26.10,4,6,1,0.0,0.0
10:07:27.270,6,2,1,36.79,62.96
10:07:28.630,7,2,1,16.83,83.58
10:07:29.380,3,2,1,46.44,20.79
10:07:32.340,3,7,1,98.15,63.34
10:07:33.860,3,6,1,97.64,48.78
10:07:35.630,1,3,1,78.51,15.33
10:07:35.750,7,5,1,10.72,31.13
10:07:36.880,4,7,1,115.3,40.64
10:07:37.290,5,0,1,27.23,36.91
10:07:44.190,7,4,1,3.29,47.33
10:07:46.260,3,4,1,86.25,17.64
10:07:47.10,0,1,1,0.0,0.0
10:07:47.970,3,1,1,28.86,33.26
10:07:48.320,0,7,1,55.14,80.21
10:07:49.400,2,6,1,74.13,44.57
10:07:56.620,0,6,1,47.85,64.64
10:08:00.30,3,5,1,0.0,0.0
10:08:00.470,3,6,1,73.05,45.75
10:08:00.850,4,2,1,35.99,29.17
10:08:02.00,4,2,1,0.0,0.0
10:08:10.880,0,4,1,34.6,47.22
10:08:12.810,0,3,1,33.68,31.59
10:08:16.650,6,7,1,93.48,12.53
10:08:20.260,5,0,1,1.01,75.72
10:08:21.450,3,1,1,2.63,25.0
10:08:23.690,1,5,1,31.46,50.57
10:08:24.490,4,2,1,13.36,27.15
10:08:27.870,7,0,1,96.82,91.12
10:08:28.90,1,5,1,0.0,0.0
10:08:33.710,3,5,1,40.82,30.18
10:08:34.30,3,1,1,0.0,0.0
10:08:36.230,7,2,1,89.47,60.14
10:08:37.350,0,3,1,10.15,29.57
10:08:38.140,3,1,1,14.33,30.05
10:08:43.270,3,4,1,32.27,13.6
10:08:44.380,2,4,1,20.16,26.14
10:08:48.450,4,3,1,108.22,15.62
10:08:48.70,4,0,1,0.0,0.0
10:08:55.980,1,4,1,54.48,17.81
10:09:01.30,2,7,1,0.0,0.0
10:09:05.170,3,6,1,11.38,41.71
10:09:07.280,6,1,1,79.1,44.88
10:09:07.630,1,4,1,43.84,15.79
10:09:23.230,4,2,1,74.45,27.15
10:09:27.100,4,1,1,71.59,40.63
10:09:27.770,7,1,1,38.94,73.62
10:09:36.10,5,3,1,0.0,0.0
10:09:36.950,2,3,1,123.81,20.61
10:09:38.660,7,4,1,29.06,27.93
10:09:39.970,2,7,1,121.8,75.88
10:09:41.630,3,6,1,140.76,40.7
10:09:44.40,7,2,1,0.0,0.0
10:09:50.630,7,0,1,18.1,86.07
10:09:51.770,5,0,1,31.35,70.67
10:10:04.270,6,2,1,23.12,30.39
10:10:05.740,0,7,1,63.15,87.76
10:10:11.550,1,2,1,80.61,15.49
10:10:16.510,0,6,1,53.39,71.18
10:10:16.770,3,7,1,106.63,53.24
10:10:16.840,6,1,1,11.56,41.85
10:10:17.350,1,6,1,75.82,46.9
10:10:17.350,1,7,1,76.83,61.46
10:10:19.100,6,0,1,10.31,56.32
10:10:19.440,3,0,1,25.81,39.47
10:10:25.510,2,3,1,77.27,17.58
10:10:30.770,0,3,1,40.14,53.32
10:10:31.750,0,1,1,40.17,19.22
10:10:34.360,7,4,1,1.01,15.79
10:10:35.460,3,7,1,88.95,51.22
10:10:35.940,1,3,1,59.25,25.0
10:10:38.520,4,1,1,1.18,38.61
10:10:43.120,2,3,1,60.67,15.56
10:10:44.690,5,7,1,93.94,25.07
10:10:45.110,1,6,1,64.17,41.88
10:10:49.660,6,1,1,122.57,73.79
10:10:53.70,5,3,1,0.0,0.0
10:10:56.950,6,7,1,85.15,12.53
10:10:58.450,0,3,1,14.48,50.29
10:11:01.540,1,4,1,48.75,15.79
10:11:05.80,7,6,1,0.0,0.0
10:11:07.620,5,3,1,110.48,15.43
10:11:08.60,4,5,1,0.0,0.0
10:11:10.60,3,1,1,0.0,0.0
10:11:12.930,2,1,1,123.21,16.5
10:11:13.260,5,1,1,105.85,55.28
10:11:15.670,0,3,1,1.01,45.53
10:11:15.710,0,3,1,1.98,43.51
10:11:16.570,6,3,1,96.67,43.73
10:11:16.90,1,5,1,0.0,0.0
10:11:18.300,3,1,1,116.25,38.83
10:11:24.590,2,4,1,20.21,33.21
10:11:28.920,2,4,1,16.89,31.19
10:11:35.580,2,5,1,11.24,43.73
10:11:39.720,7,3,1,57.95,61.32
10:11:40.890,6,4,1,73.36,29.11
10:11:40.90,1,5,1,0.0,0.0
10:11:44.490,0,6,1,123.64,93.31
10:11:49.890,3,0,1,85.67,53.3
10:11:53.680,0,4,1,115.46,62.17
10:11:53.920,6,2,1,61.34,58.29
10:11:54.130,6,0,1,62.14,83.21
10:11:58.380,1,2,1,127.25,16.5
10:11:58.80,2,7,1,0.0,0.0
10:12:05.810,2,6,1,137.34,55.26
10:12:07.610,3,1,1,68.96,35.8
10:12:11.00,2,5,1,0.0,0.0
10:12:12.440,6,2,1,44.84,55.26
10:12:12.970,1,5,1,113.67,58.22
10:12:17.790,7,0,1,20.89,101.81
10:12:18.80,1,7,1,0.0,0.0
10:12:19.770,1,0,1,73.89,13.45
10:12:19.810,0,4,1,90.34,60.15
10:12:20.650,2,1,1,56.5,14.48
10:12:26.160,6,5,1,32.13,12.53
10:12:29.850,3,1,1,47.73,33.78
10:12:34.960,3,0,1,43.63,49.26
10:12:36.330,7,3,1,3.36,58.29
10:12:43.20,0,3,1,0.0,0.0
10:12:43.90,1,2,1,0.0,0.0
10:12:44.430,1,6,1,83.22,72.78
10:12:46.310,3,2,1,33.29,19.29
10:12:46.760,6,3,1,143.22,35.06
10:12:55.570,2,1,1,22.59,12.46
10:13:01.170,0,1,1,49.99,13.45
10:13:02.940,3,2,1,17.67,17.27
10:13:04.630,2,5,1,79.53,39.69
10:13:04.660,3,4,1,82.59,13.6
10:13:05.10,4,1,1,0.0,0.0
10:13:05.730,4,2,1,18.65,27.15
10:13:06.10,5,7,1,0.0,0.0
10:13:07.290,4,6,1,94.58,27.09
10:13:07.600,3,2,1,14.02,15.25
10:13:09.310,2,7,1,75.86,69.82
10:13:09.480,7,0,1,121.74,98.32
10:13:09.970,6,2,1,121.02,50.63
10:13:11.120,7,1,1,121.11,82.84
10:13:15.740,7,3,1,117.5,53.79
10:13:18.960,7,5,1,115.29,21.58
10:13:22.320,3,2,1,1.01,12.53
10:13:25.920,5,4,1,130.93,15.56
10:13:41.60,6,4,1,0.0,0.0
10:13:43.270,5,1,1,114.59,56.2
10:13:48.140,6,1,1,83.86,67.14
10:13:53.120,1,3,1,15.54,29.04
10:13:53.730,3,0,1,112.33,48.56
10:13:57.530,7,3,1,77.73,50.76
10:14:04.370,1,6,1,5.3,69.75
10:14:04.980,6,4,1,68.03,17.41
10:14:07.110,0,3,1,2.77,16.35
10:14:08.850,2,1,1,113.79,12.46
10:14:09.70,3,6,1,0.0,0.0
10:14:14.340,1,7,1,20.63,35.23
10:14:16.60,0,6,1,0.0,0.0
10:14:17.180,7,3,1,59.09,48.74
10:14:18.870,0,4,1,2.64,29.25
10:14:22.30,6,5,1,0.0,0.0
10:14:23.320,3,5,1,4.94,27.15
10:14:23.70,4,6,1,0.0,0.0
10:14:23.840,4,6,1,19.04,25.07
10:14:24.200,3,1,1,82.87,29.04
10:14:25.40,2,4,1,0.0,0.0
10:14:28.130,6,1,1,45.89,64.11
10:14:32.420,6,1,1,42.61,62.09
10:14:36.970,4,3,1,54.47,12.59
10:14:40.790,6,0,1,35.25,79.59
10:14:41.180,0,5,1,115.47,70.09
10:14:41.660,2,4,1,113.56,18.46
10:14:43.320,7,2,1,33.96,63.3
10:14:52.390,4,7,1,1.01,15.79
10:14:52.740,3,2,1,55.34,12.53
10:14:54.590,3,5,1,140.96,29.17
10:14:58.340,3,7,1,138.22,57.28
10:15:00.120,2,4,1,96.11,16.44
10:15:01.380,5,7,1,4.5,28.1
10:15:06.250,3,4,1,131.32,12.59
10:15:12.30,2,3,1,0.0,0.0
10:15:12.720,2,5,1,84.52,32.01
10:15:20.360,7,0,1,1.09,87.08
10:15:21.160,1,2,1,58.56,14.48
10:15:23.830,1,6,1,56.9,64.09
10:15:35.120,6,3,1,158.1,49.79
10:15:35.660,5,4,1,3.21,12.53
10:15:37.550,7,3,1,1.01,17.15
10:15:42.120,0,5,1,55.54,68.07
10:15:44.340,6,7,1,101.5,14.55
10:15:46.400,0,6,1,52.27,82.63
10:15:48.360,1,0,1,31.8,13.45
10:15:56.700,2,6,1,41.55,45.56
10:15:58.350,1,4,1,23.39,32.95
10:16:01.800,6,4,1,132.43,35.17
10:16:02.680,0,6,1,37.0,80.61
10:16:03.410,7,4,1,98.0,17.81
10:16:03.770,3,1,1,4.28,25.0
10:16:07.930,0,1,1,32.76,16.48
10:16:08.120,7,0,1,94.3,73.93
10:16:11.160,0,3,1,30.54,32.83
10:16:12.960,7,0,1,90.47,71.91
10:16:13.280,4,3,1,106.96,12.59
10:16:15.980,3,2,1,117.87,13.54
10:16:20.650,5,2,1,133.19,45.75
10:16:23.730,3,5,1,55.4,27.15
10:16:29.360,1,4,1,28.83,32.98
10:16:30.690,0,4,1,12.02,49.47
10:16:35.800,0,3,1,7.92,29.8
10:16:39.570,3,4,1,40.57,12.59
10:16:40.270,2,1,1,108.14,12.46
10:16:41.510,6,5,1,93.73,17.58
10:16:42.700,5,0,1,112.15,61.78
10:16:44.380,6,4,1,91.87,32.14
10:16:44.720,2,3,1,19.85,13.54
10:16:46.390,1,6,1,12.81,60.08
10:16:49.640,4,6,1,6.07,27.09
10:16:50.730,2,4,1,14.85,28.16
10:16:52.770,5,3,1,248.97,33.21
10:16:53.380,4,6,1,3.34,25.07
10:17:20.440,6,7,1,6.41,12.53
10:17:21.880,0,4,1,86.48,67.22
10:17:22.150,6,0,1,55.11,80.38
10:17:22.390,2,5,1,120.99,47.77
10:17:25.520,2,7,1,118.87,77.9
10:17:25.70,3,4,1,0.0,0.0
10:17:36.910,6,2,1,41.36,62.33
10:17:36.980,0,2,1,72.39,32.99
10:17:38.530,0,4,1,71.85,64.19
10:17:42.650,5,3,1,200.1,31.19
10:17:43.320,2,4,1,102.08,27.15
10:17:43.800,3,0,1,31.06,39.47
10:17:47.650,0,4,1,63.74,62.17
10:17:55.600,7,2,1,5.08,80.93
10:17:58.120,2,5,1,125.46,22.24
10:17:58.180,6,3,1,21.1,42.72
10:18:06.550,6,4,1,13.74,27.09
10:18:12.930,2,5,1,111.66,20.22
10:18:24.40,0,4,1,0.0,0.0
10:18:26.560,3,2,1,37.47,14.55
10:18:28.840,0,1,1,23.56,13.45
10:18:29.380,2,0,1,2.95,15.01
10:18:29.610,1,6,1,37.26,79.85
10:18:30.880,3,2,1,34.16,12.53
10:18:42.470,5,6,1,90.71,12.53
10:18:44.690,1,7,1,23.19,95.42
10:18:46.90,4,5,1,0.0,0.0
10:18:50.480,4,5,1,66.12,13.54
10:18:54.780,4,3,1,145.56,12.59
10:18:55.120,1,3,1,13.77,29.04
10:19:00.350,5,1,1,123.41,68.32
10:19:05.350,5,1,1,119.42,66.3
10:19:07.340,1,5,1,2.56,62.26
10:19:08.350,6,2,1,114.09,71.65
10:19:08.380,3,4,1,30.57,12.59
10:19:08.430,5,2,1,117.35,46.76
10:19:09.420,4,1,1,148.43,49.72
10:19:11.220,3,1,1,144.75,34.09
10:19:12.910,4,3,1,145.95,15.62
10:19:15.220,3,2,1,141.76,13.54
10:19:15.30,0,1,1,0.0,0.0
10:19:15.510,5,2,1,111.28,44.74
10:19:16.200,6,3,1,107.25,52.04
10:19:16.730,7,2,1,87.59,70.24
10:19:20.230,4,0,1,139.64,62.17
10:19:20.440,4,3,1,140.44,12.59
10:19:26.400,6,7,1,61.34,12.53
10:19:28.50,5,0,1,0.0,0.0
10:19:32.840,7,0,1,72.49,100.21
10:19:36.220,4,7,1,21.39,43.67
10:19:36.610,1,0,1,8.43,13.45
10:19:39.110,1,6,1,12.0,47.25
10:19:46.860,6,5,1,77.6,14.55
10:19:47.840,6,2,1,77.63,67.61
10:19:57.230,3,4,1,148.03,14.61
10:19:58.840,1,0,1,13.12,13.45
10:19:58.850,6,2,1,67.63,65.59
10:20:00.650,7,4,1,45.69,32.98
10:20:06.90,2,0,1,0.0,0.0
10:20:06.960,2,5,1,1.01,15.83
10:20:08.400,7,2,1,38.95,66.2
10:20:10.690,4,5,1,151.21,14.55
10:20:11.200,0,2,1,15.23,15.01
10:20:19.320,1,0,1,73.58,13.45
10:20:23.630,2,1,1,55.79,12.46
10:20:29.200,2,7,1,13.26,18.47
10:20:35.470,0,6,1,71.9,88.69
10:20:39.980,0,4,1,68.4,52.5
10:20:44.350,3,1,1,53.64,31.06
10:20:44.960,1,3,1,80.92,18.36
10:20:47.540,4,6,1,115.37,31.13
10:20:49.860,3,4,1,96.41,12.59
10:20:51.50,6,1,1,0.0,0.0
10:20:54.470,5,2,1,25.56,51.03
10:20:57.170,1,7,1,69.72,85.75
10:20:57.360,0,6,1,52.03,85.66
10:21:03.730,5,4,1,17.31,15.79
10:21:08.360,7,4,1,147.32,39.04
10:21:09.280,0,7,1,41.12,104.26
10:21:09.740,3,2,1,46.77,13.54
10:21:12.580,3,1,1,44.94,29.04
10:21:17.80,5,4,1,0.0,0.0
10:21:23.290,5,1,1,1.01,64.28
10:21:29.830,6,2,1,116.83,50.63
10:21:31.530,1,7,1,36.37,83.73
10:21:31.890,4,6,1,72.03,29.11
10:21:32.640,5,4,1,141.47,19.6
10:21:32.660,3,4,1,70.26,16.63
10:21:35.220,1,3,1,33.69,14.32
10:21:35.480,4,3,1,127.59,18.65
10:21:38.200,3,4,1,65.73,14.61
10:21:38.330,5,6,1,80.15,13.54
10:21:39.320,4,0,1,124.76,64.19
10:21:39.80,5,4,1,0.0,0.0
10:21:40.350,0,7,1,11.06,102.24
10:21:40.900,5,7,1,78.59,31.13
10:21:43.200,0,5,1,9.22,65.04
10:21:45.570,5,1,1,129.55,58.22
10:21:47.850,2,1,1,7.73,12.46
10:21:48.700,1,2,1,66.81,15.49
10:21:52.570,7,0,1,104.12,94.15
10:22:01.970,6,7,1,75.11,12.53
10:22:08.700,5,4,1,107.43,16.57
10:22:09.810,1,5,1,46.71,31.33
10:22:13.480,5,0,1,103.66,72.69
10:22:13.850,5,2,1,104.3,41.71
10:22:14.640,3,5,1,30.3,27.15
10:22:19.200,4,0,1,85.89,62.17
10:22:19.50,5,2,1,0.0,0.0
10:22:20.190,0,5,1,6.37,46.54
10:22:22.580,6,2,1,65.09,48.61
10:22:29.230,3,6,1,16.72,39.69
10:22:30.900,4,0,1,75.2,60.15
10:22:31.430,4,1,1,75.68,42.65
10:22:32.750,4,2,1,75.37,27.15
10:22:36.940,7,1,1,60.76,76.65
10:22:38.390,6,1,1,50.29,62.09
10:22:42.720,1,5,1,14.81,29.31
10:22:45.160,5,0,1,74.0,69.66
10:22:49.680,5,3,1,70.49,27.15
10:22:49.680,7,5,1,49.03,14.38
10:22:51.830,3,6,1,150.07,42.72
10:22:52.340,3,7,1,150.57,55.26
10:22:53.90,7,3,1,0.0,0.0
10:22:55.220,1,6,1,3.32,42.86
10:22:56.50,4,2,1,0.0,0.0
10:23:03.270,0,4,1,106.02,49.24
10:23:04.70,7,6,1,0.0,0.0
10:23:13.150,1,3,1,122.15,22.4
10:23:13.920,1,4,1,122.39,40.05
10:23:15.470,3,6,1,128.45,39.69
10:23:19.850,0,5,1,90.45,60.77
10:23:22.100,5,7,1,6.77,25.07
10:23:26.710,5,4,1,52.32,14.55
10:23:31.380,1,0,1,60.41,13.45
10:23:36.00,3,5,1,0.0,0.0
10:23:37.940,4,2,1,11.19,25.13
10:23:41.550,3,6,1,117.17,44.74
10:23:41.790,3,4,1,117.94,14.61
10:23:47.140,2,4,1,79.19,31.19
10:23:48.620,5,6,1,116.53,12.53
10:23:49.60,5,0,1,0.0,0.0
10:23:51.900,7,1,1,3.06,54.42
10:23:58.550,4,6,1,90.02,30.12
10:24:00.340,5,4,1,19.7,12.53
10:24:01.670,1,5,1,75.65,52.59
10:24:07.830,2,4,1,59.51,29.17
10:24:11.110,0,6,1,40.2,74.32
10:24:24.770,3,6,1,75.97,41.71
10:24:26.510,2,0,1,14.37,26.93
10:24:29.890,7,4,1,111.32,47.71
10:24:30.780,1,6,1,47.55,67.15
10:24:30.890,2,7,1,37.46,71.84
10:24:31.710,7,2,1,110.51,82.11
10:24:33.230,1,3,1,46.11,17.35
10:24:33.510,6,1,1,86.2,35.21
10:24:37.930,2,7,1,31.43,69.82
10:24:40.740,6,0,1,79.98,50.69
10:24:41.140,4,5,1,48.44,14.55
10:24:42.260,6,0,1,79.47,48.67
10:24:46.480,1,6,1,33.87,64.12
10:24:51.60,0,3,1,0.0,0.0
10:24:54.120,6,0,1,68.62,46.65
10:24:55.670,1,7,1,25.69,76.66
10:25:04.450,5,3,1,107.9,31.19
