arrival_time,from_floor,to_floor,mannerly,waiting,in_elevator
09:12:24.720,1,0,1,60.18,13.45
09:12:25.530,4,3,1,55.08,16.63
09:12:32.150,2,5,1,113.35,40.7
09:12:34.00,0,3,1,0.0,0.0
09:12:36.400,0,1,1,72.06,16.48
09:12:37.950,6,5,1,29.29,12.53
09:12:38.850,5,2,1,28.21,44.74
09:12:39.640,4,3,1,41.98,14.61
09:12:45.460,2,0,1,26.97,26.93
09:12:45.90,2,3,1,0.0,0.0
09:12:47.790,4,2,1,34.84,28.16
09:12:50.170,2,5,1,113.5,47.77
09:12:50.660,7,2,1,1.01,66.79
09:12:53.320,0,4,1,56.15,64.19
09:13:05.150,4,1,1,18.49,40.63
09:13:14.510,6,0,1,141.22,93.31
09:13:15.830,6,3,1,140.91,44.74
09:13:16.900,6,1,1,140.85,73.79
09:13:23.810,2,7,1,80.87,74.87
09:13:25.480,7,6,1,110.64,18.59
09:13:27.80,3,0,1,0.0,0.0
09:13:31.270,5,1,1,140.47,58.22
09:13:31.930,1,7,1,38.07,85.32
09:13:33.550,0,1,1,16.93,13.45
09:13:34.160,2,3,1,71.53,14.55
09:13:34.260,5,7,1,86.46,14.38
09:13:37.840,3,7,1,83.42,57.28
09:13:42.90,4,6,1,0.0,0.0
09:13:50.110,4,5,1,55.04,14.55
09:13:52.100,3,6,1,70.17,42.72
09:13:53.970,7,6,1,83.16,16.57
09:13:54.580,3,1,1,148.36,26.01
09:14:00.740,3,0,1,142.77,44.52
09:14:01.110,1,7,1,9.9,83.3
09:14:01.720,3,4,1,61.56,13.6
09:14:04.190,4,3,1,124.13,12.59
09:14:10.770,2,4,1,35.93,31.19
09:14:11.270,0,4,1,7.48,60.15
09:14:11.730,2,6,1,35.98,58.29
09:14:15.270,4,5,1,30.89,12.53
09:14:17.650,5,0,1,95.1,70.67
09:14:19.810,7,6,1,58.33,14.55
09:14:24.430,3,6,1,39.86,39.69
09:14:29.970,5,1,1,83.35,57.21
09:14:33.20,4,3,1,0.0,0.0
09:14:34.480,3,2,1,109.47,12.53
09:14:35.20,4,6,1,0.0,0.0
09:14:35.70,7,2,1,0.0,0.0
09:14:37.390,2,0,1,118.66,30.97
09:14:38.670,1,4,1,152.26,50.73
09:14:50.800,1,4,1,141.14,48.71
09:14:54.60,6,3,1,0.0,0.0
09:15:07.590,7,1,1,11.56,93.4
09:15:08.370,7,3,1,11.79,62.33
09:15:13.750,2,6,1,134.7,61.32
09:15:15.700,1,4,1,117.25,46.69
09:15:18.160,3,4,1,145.86,14.61
09:15:21.200,5,4,1,32.56,13.54
09:15:23.380,5,1,1,30.95,55.19
09:15:24.220,5,3,1,30.55,27.15
09:15:25.570,7,5,1,10.77,14.38
09:15:30.960,6,4,1,7.8,29.11
09:15:32.760,6,5,1,7.01,12.53
09:15:33.950,3,4,1,131.08,12.59
09:15:37.600,7,4,1,22.97,25.91
09:15:38.130,0,7,1,76.31,110.9
09:15:39.310,5,3,1,16.03,25.13
09:15:41.300,3,7,1,263.58,63.34
09:15:42.720,1,3,1,91.24,28.03
09:15:56.40,1,2,1,0.0,0.0
09:16:00.280,2,0,1,36.78,28.95
09:16:07.270,0,6,1,48.18,95.33
09:16:08.80,2,7,1,0.0,0.0
09:16:10.280,1,2,1,64.69,12.46
09:16:16.290,2,6,1,73.17,59.3
09:16:26.460,4,7,1,74.88,17.81
09:16:30.430,0,7,1,26.03,107.87
09:16:31.390,0,3,1,26.08,45.53
09:16:31.620,7,1,1,88.55,88.82
09:16:36.380,5,7,1,97.83,29.11
09:16:42.920,7,6,1,78.26,16.57
09:16:51.760,4,2,1,29.39,14.42
09:17:04.460,0,1,1,5.6,14.46
09:17:05.510,2,7,1,31.08,30.7
09:17:07.300,3,6,1,178.59,47.77
09:17:09.560,0,4,1,1.51,29.25
09:17:10.760,6,0,1,68.01,87.72
09:17:10.770,2,6,1,26.83,17.15
09:17:12.750,5,2,1,73.83,20.88
09:17:18.90,0,5,1,0.0,0.0
09:17:19.890,7,4,1,42.3,37.02
09:17:21.310,5,1,1,66.28,36.38
09:17:26.960,4,7,1,15.39,15.79
09:17:27.740,2,0,1,80.74,31.98
09:17:28.360,1,0,1,97.64,13.45
09:17:32.510,3,4,1,154.39,13.6
09:17:36.770,6,0,1,43.01,85.7
09:17:37.940,5,2,1,50.66,17.85
09:17:38.400,7,4,1,24.8,35.0
09:17:39.550,0,6,1,102.94,78.73
09:17:44.170,6,3,1,36.62,35.06
09:17:48.350,2,6,1,126.28,43.56
09:17:53.560,2,3,1,122.08,14.55
09:17:55.340,7,4,1,8.87,32.98
09:17:56.360,6,2,1,25.44,53.71
09:17:57.580,3,5,1,130.33,29.17
09:17:57.660,4,3,1,42.57,14.61
09:18:02.740,7,3,1,2.48,51.64
09:18:05.410,5,1,1,24.2,33.35
09:18:05.550,6,1,1,17.26,65.17
09:18:06.340,4,3,1,34.9,12.59
09:18:10.130,6,4,1,47.76,31.13
09:18:10.740,7,1,1,1.45,52.79
09:18:12.40,0,2,1,0.0,0.0
09:18:12.460,5,6,1,2.76,12.53
09:18:17.360,4,6,1,124.16,31.13
09:18:18.490,1,2,1,81.65,13.47
09:18:20.610,4,7,1,121.92,44.68
09:18:21.770,0,1,1,61.73,15.62
09:18:26.110,5,0,1,4.51,50.85
09:18:29.880,0,6,1,54.63,75.7
09:18:30.830,6,0,1,28.07,72.5
09:18:32.430,2,1,1,17.06,12.46
09:18:32.940,2,7,1,83.71,61.15
09:18:39.20,0,1,1,0.0,0.0
09:18:43.170,6,5,1,16.74,14.55
09:18:46.810,6,0,1,14.11,69.47
09:18:53.930,6,4,1,8.0,26.08
09:18:54.250,5,1,1,21.23,40.44
09:19:00.920,3,0,1,2.06,41.49
09:19:05.210,1,6,1,35.94,58.05
09:19:08.160,7,2,1,110.66,81.94
09:19:09.210,4,5,1,74.33,12.53
09:19:10.810,1,0,1,19.2,13.45
09:19:12.110,6,3,1,127.33,46.76
09:19:13.120,4,0,1,16.92,39.34
09:19:13.950,7,6,1,105.88,18.59
09:19:16.680,5,7,1,81.42,28.1
09:19:22.840,3,1,1,128.21,37.41
09:19:24.660,0,4,1,1.01,58.13
09:19:31.120,0,7,1,16.39,82.73
09:19:32.690,6,7,1,69.55,14.55
09:19:40.210,0,7,1,8.31,80.71
09:19:45.250,2,4,1,12.41,25.13
09:19:46.700,3,2,1,105.36,20.9
09:19:48.120,6,1,1,92.33,73.79
09:19:50.800,5,0,1,109.26,70.67
09:19:51.980,5,0,1,109.09,68.65
09:19:56.690,6,4,1,84.77,32.14
09:20:02.970,7,6,1,57.87,16.57
09:20:05.880,7,6,1,55.97,14.55
09:20:07.70,2,5,1,0.0,0.0
09:20:08.480,3,2,1,84.59,18.88
09:20:09.300,6,7,1,33.95,12.53
09:20:20.30,2,3,1,0.0,0.0
09:20:20.630,0,2,1,124.33,38.25
09:20:25.660,3,2,1,68.42,16.86
09:20:27.520,5,6,1,11.59,12.53
09:20:28.460,6,2,1,54.01,56.27
09:20:28.470,6,5,1,55.01,15.56
09:20:29.870,1,6,1,136.84,63.08
09:20:37.300,3,4,1,10.56,17.64
09:20:42.110,3,6,1,6.76,41.71
09:20:42.90,2,5,1,0.0,0.0
09:20:43.310,5,1,1,91.07,62.26
09:20:43.80,6,3,1,0.0,0.0
09:20:44.540,5,3,1,90.85,27.15
09:20:44.890,7,2,1,17.97,76.89
09:20:47.240,3,4,1,2.64,14.61
09:20:47.530,1,2,1,120.19,13.47
09:20:48.500,0,6,1,97.47,86.85
09:20:49.340,3,6,1,1.55,38.68
09:20:49.730,0,6,1,97.25,84.83
09:20:50.540,3,7,1,1.36,51.22
09:20:51.220,1,6,1,117.51,60.05
09:20:52.450,7,1,1,11.42,91.38
09:20:55.110,6,5,1,29.38,13.54
09:20:56.510,3,1,1,38.58,32.36
09:21:00.00,0,1,1,0.0,0.0
09:21:02.940,6,0,1,22.56,86.24
09:21:05.470,1,3,1,120.75,35.1
09:21:12.880,7,0,1,1.01,70.05
09:21:14.870,0,5,1,73.12,65.22
09:21:14.90,1,2,1,0.0,0.0
09:21:17.460,1,0,1,52.02,13.45
09:21:28.270,5,6,1,125.96,12.53
09:21:29.640,7,1,1,14.5,93.51
09:21:34.710,1,2,1,92.52,20.54
09:21:36.390,3,2,1,1.01,12.53
09:21:37.190,5,3,1,39.21,25.13
09:21:38.490,0,3,1,50.51,47.76
09:21:41.790,1,2,1,86.45,18.52
09:21:47.460,1,5,1,81.79,59.23
09:21:49.20,4,0,1,0.0,0.0
09:21:51.510,2,1,1,2.47,12.46
09:21:52.610,6,3,1,4.07,47.88
09:21:54.640,1,4,1,75.62,43.66
09:21:56.430,6,3,1,1.26,45.86
09:21:58.280,1,5,1,72.99,56.2
09:22:00.760,6,2,1,1.08,58.29
09:22:13.940,2,0,1,7.84,26.93
09:22:14.870,4,2,1,14.07,30.18
09:22:18.230,0,6,1,11.78,80.79
09:22:19.240,3,1,1,26.34,30.05
09:22:22.230,1,7,1,50.05,85.32
09:22:22.260,5,4,1,165.43,16.57
09:22:26.680,1,7,1,46.61,83.3
09:22:27.10,5,7,1,0.0,0.0
09:22:27.290,2,1,1,33.86,12.46
09:22:27.600,0,1,1,3.42,14.67
09:22:29.230,2,6,1,35.0,43.54
09:22:30.480,7,4,1,128.14,17.81
09:22:31.230,0,2,1,1.01,29.96
09:22:32.700,3,5,1,45.08,14.42
09:22:35.360,4,6,1,78.3,32.36
09:22:41.460,0,5,1,11.3,76.73
09:22:42.410,3,1,1,4.18,28.03
09:22:42.820,1,5,1,31.48,52.16
09:22:45.740,5,2,1,142.96,47.77
09:22:48.340,5,3,1,141.37,29.17
09:23:04.560,0,1,1,99.98,19.51
09:23:05.810,0,3,1,99.74,50.58
09:23:10.610,5,3,1,120.11,27.15
09:23:12.640,1,3,1,13.08,14.32
09:23:14.270,5,1,1,117.46,59.23
09:23:17.720,6,3,1,36.12,18.86
09:23:17.720,2,6,1,11.07,53.24
09:23:23.110,1,0,1,64.94,13.45
09:23:29.140,0,2,1,77.42,34.0
09:23:31.900,7,4,1,67.68,45.69
09:23:32.820,0,5,1,74.75,69.05
09:23:32.910,5,1,1,210.04,66.3
09:23:37.230,3,6,1,3.83,45.97
09:23:40.660,6,0,1,14.19,48.67
09:23:43.00,4,2,1,0.0,0.0
09:23:43.390,6,0,1,12.47,46.65
09:23:48.320,6,1,1,8.55,30.16
09:23:50.510,1,6,1,74.56,66.11
09:23:51.170,0,5,1,57.41,67.03
09:23:55.380,7,4,1,44.25,15.79
09:24:02.170,1,6,1,63.91,64.09
09:24:02.210,2,5,1,79.37,32.01
09:24:07.530,6,7,1,15.52,12.53
09:24:09.520,0,3,1,40.07,45.53
09:24:09.830,5,6,1,2.65,12.53
09:24:10.860,5,3,1,173.1,31.19
09:24:15.720,0,2,1,34.88,28.95
09:24:18.730,2,5,1,63.86,29.99
09:24:19.00,5,1,1,0.0,0.0
09:24:22.700,5,2,1,162.27,47.77
09:24:25.550,3,0,1,43.49,32.6
09:24:26.130,6,0,1,27.0,93.31
09:24:27.740,3,7,1,69.41,50.61
09:24:27.90,5,4,1,0.0,0.0
09:24:31.530,2,0,1,53.08,15.01
09:24:31.790,4,5,1,102.71,14.55
09:24:35.120,7,2,1,5.47,77.9
09:24:35.770,5,0,1,161.85,70.67
09:24:39.910,3,2,1,30.14,13.54
09:24:43.400,4,7,1,92.11,43.67
09:24:47.690,1,5,1,19.4,47.51
09:24:47.910,6,2,1,6.23,63.34
09:24:50.260,6,1,1,4.89,76.82
09:24:57.20,2,6,1,0.0,0.0
09:25:07.230,3,0,1,3.83,29.57
09:25:08.330,6,5,1,98.04,15.56
09:25:09.540,5,3,1,129.09,27.15
09:25:10.810,7,0,1,77.97,121.0
09:25:12.50,2,6,1,0.0,0.0
09:25:17.380,3,2,1,22.52,15.56
09:25:17.390,4,7,1,59.13,41.65
09:25:22.80,3,1,1,0.0,0.0
09:25:23.360,7,6,1,66.43,15.56
09:25:30.890,3,0,1,10.02,44.52
09:25:31.10,5,2,1,0.0,0.0
09:25:32.240,6,7,1,39.96,12.53
09:25:32.350,5,7,1,25.29,28.1
09:25:33.280,3,2,1,8.64,12.53
09:25:34.300,3,7,1,3.86,48.59
09:25:38.90,1,5,1,0.0,0.0
09:25:40.380,5,2,1,99.26,41.71
09:25:46.420,6,4,1,60.96,31.13
09:25:47.550,1,5,1,7.56,34.95
09:25:47.910,5,1,1,92.74,54.18
09:25:48.740,1,4,1,7.38,17.36
09:25:53.240,6,4,1,55.15,29.11
09:25:53.570,7,3,1,37.23,65.36
09:25:56.680,1,7,1,1.01,62.5
09:25:58.380,4,1,1,82.16,47.7
09:26:00.820,0,6,1,26.64,41.78
09:26:03.910,7,4,1,27.9,47.71
09:26:10.950,7,2,1,21.87,80.93
09:26:11.690,4,1,1,69.86,45.68
09:26:20.140,5,6,1,10.94,12.53
09:26:24.510,6,7,1,20.12,12.53
09:26:25.190,6,0,1,24.21,99.37
09:26:30.820,4,7,1,14.36,36.6
09:26:33.140,5,2,1,48.52,38.68
09:26:36.550,2,3,1,146.13,22.52
09:26:42.00,1,3,1,0.0,0.0
09:26:50.140,7,3,1,11.07,45.58
09:26:50.820,1,0,1,79.45,17.49
09:26:53.230,7,5,1,8.99,14.38
09:26:53.330,2,6,1,130.36,66.33
09:26:57.510,1,5,1,105.74,41.48
09:27:02.40,1,6,1,0.0,0.0
09:27:06.420,3,7,1,113.18,59.04
09:27:07.210,4,2,1,15.35,29.17
09:27:11.330,3,2,1,25.85,13.54
09:27:17.120,6,2,1,24.97,38.62
09:27:21.370,3,1,1,16.82,28.03
09:27:24.720,7,0,1,1.01,81.92
09:27:25.250,6,5,1,17.85,18.74
09:27:26.920,1,0,1,44.36,15.47
09:27:27.380,3,1,1,20.43,26.01
09:27:27.530,7,6,1,1.01,12.53
09:27:35.830,5,2,1,27.03,16.84
09:27:36.890,5,6,1,108.86,18.33
09:27:39.620,5,1,1,24.25,29.31
09:27:45.740,1,0,1,26.55,13.45
09:27:47.200,6,0,1,2.11,57.33
09:27:49.810,7,0,1,62.19,63.22
09:28:00.440,2,7,1,64.26,79.88
09:28:01.350,6,0,1,155.78,94.37
09:28:06.550,1,4,1,37.71,27.93
09:28:11.160,0,7,1,18.15,21.67
09:28:11.40,4,1,1,0.0,0.0
09:28:20.730,1,7,1,24.54,74.38
09:28:20.950,5,7,1,65.81,30.87
09:28:29.70,7,0,1,0.0,0.0
09:28:34.810,6,0,1,123.33,92.35
09:28:36.630,3,0,1,166.31,44.52
09:28:37.290,6,3,1,121.86,42.77
09:28:40.310,6,1,1,119.85,71.82
09:28:41.180,6,0,1,119.99,88.31
09:28:42.710,4,1,1,25.09,29.92
09:28:44.680,1,0,1,54.06,15.47
09:28:47.340,4,2,1,21.47,15.43
09:28:56.510,1,0,1,43.24,13.45
09:28:57.910,2,6,1,7.8,63.3
09:29:05.490,0,6,1,50.75,84.22
09:29:05.70,1,3,1,0.0,0.0
09:29:06.560,3,2,1,137.39,13.54
09:29:07.780,2,6,1,1.01,59.21
09:29:08.620,4,1,1,1.2,26.89
09:29:08.70,5,7,1,0.0,0.0
09:29:11.660,2,6,1,1.01,54.32
09:29:12.220,0,1,1,45.03,13.45
09:29:22.590,7,4,1,38.08,30.96
09:29:22.630,5,4,1,54.45,12.53
09:29:27.370,4,5,1,10.44,15.63
09:29:28.680,2,3,1,55.51,16.57
09:29:30.150,5,7,1,1.4,25.07
09:29:30.450,1,7,1,41.27,83.3
09:29:39.330,7,1,1,22.35,45.75
09:29:39.820,3,0,1,105.14,41.49
09:29:39.900,4,7,1,1.01,42.66
09:29:42.400,2,7,1,42.8,68.81
09:29:43.660,5,7,1,10.8,28.1
09:29:44.570,7,4,1,18.12,27.93
09:29:58.440,1,0,1,50.01,13.45
09:30:02.240,6,1,1,39.94,68.79
09:30:03.00,2,5,1,0.0,0.0
09:30:04.770,6,4,1,38.42,17.41
09:30:04.950,2,6,1,21.26,53.24
09:30:12.490,2,5,1,14.73,39.69
09:30:12.940,6,3,1,31.26,36.71
09:30:13.00,3,0,1,0.0,0.0
09:30:14.860,6,4,1,30.35,14.38
09:30:22.960,2,7,1,5.27,64.77
09:30:39.790,3,4,1,1.99,12.59
09:30:42.280,2,7,1,49.86,76.02
09:30:44.340,5,0,1,197.56,78.75
09:30:49.700,5,3,1,193.21,31.19
09:30:57.330,3,6,1,50.52,44.74
09:31:00.890,1,4,1,16.76,45.82
09:31:02.170,0,1,1,1.01,13.45
09:31:02.800,1,7,1,15.86,91.52
09:31:04.210,2,3,1,28.94,13.68
09:31:05.460,4,0,1,2.86,60.15
09:31:13.680,1,7,1,5.99,89.5
09:31:13.770,7,3,1,22.27,48.51
09:31:18.130,3,4,1,30.73,13.6
09:31:18.330,3,7,1,31.54,57.28
09:31:21.730,5,2,1,162.19,48.78
09:31:24.350,2,0,1,14.16,26.93
09:31:30.890,6,4,1,24.66,15.39
09:31:31.540,6,0,1,25.02,58.81
09:31:32.300,4,5,1,32.19,12.53
09:31:33.290,2,5,1,1.01,43.73
09:31:33.420,3,1,1,52.15,14.32
09:31:40.520,7,3,1,2.49,40.53
09:31:47.40,1,2,1,0.0,0.0
09:31:48.20,5,4,1,0.0,0.0
09:31:55.640,5,3,1,129.29,28.16
09:31:56.760,0,6,1,15.76,67.71
09:31:57.580,5,6,1,21.47,12.53
09:32:01.620,0,5,1,11.91,52.14
09:32:09.310,2,1,1,100.02,15.49
09:32:13.200,2,1,1,97.14,13.47
09:32:15.170,5,4,1,110.77,13.54
09:32:15.960,5,3,1,110.99,25.13
09:32:16.120,6,4,1,47.62,16.4
09:32:16.840,1,7,1,10.15,66.79
09:32:20.840,6,0,1,43.91,75.55
09:32:24.180,0,2,1,32.21,26.93
09:32:24.860,0,5,1,32.54,58.95
09:32:28.390,6,7,1,5.22,12.53
09:32:32.920,1,0,1,7.99,13.45
09:32:35.370,4,3,1,45.79,12.59
09:32:40.540,3,7,1,1.01,51.22
09:32:42.480,5,6,1,24.21,12.53
09:32:46.850,7,1,1,4.35,74.63
09:32:52.650,3,7,1,143.3,64.35
09:32:52.770,2,4,1,31.57,15.43
09:32:53.370,2,7,1,31.98,60.12
09:32:54.490,1,4,1,16.37,29.92
09:32:54.80,3,2,1,0.0,0.0
09:32:57.460,6,2,1,8.3,42.55
09:32:58.130,7,3,1,36.67,61.32
09:32:58.420,0,1,1,82.9,25.57
09:33:05.150,7,3,1,30.66,59.3
09:33:05.390,4,7,1,36.41,42.66
09:33:06.620,3,7,1,130.34,62.33
09:33:07.860,0,1,1,74.47,23.55
09:33:08.800,3,2,1,25.97,12.53
09:33:11.440,0,1,1,71.9,21.53
09:33:13.160,0,6,1,71.19,98.36
09:33:16.720,0,5,1,68.64,83.8
09:33:17.240,7,0,1,19.58,104.84
09:33:17.950,0,4,1,68.42,64.19
09:33:22.350,0,3,1,65.03,47.55
09:33:23.620,6,2,1,25.74,64.35
09:33:24.500,0,5,1,63.89,79.76
09:33:28.10,1,7,1,0.0,0.0
09:33:32.480,5,6,1,24.89,12.53
09:33:35.610,4,5,1,7.2,12.53
09:33:41.150,2,0,1,10.2,27.94
09:33:47.970,0,1,1,41.43,14.46
09:33:48.980,0,2,1,41.43,30.97
09:33:51.450,7,5,1,35.04,15.39
09:33:53.600,6,7,1,17.32,12.53
09:33:54.70,0,7,1,0.0,0.0
09:33:55.680,1,5,1,52.23,59.23
09:33:57.780,5,1,1,45.12,55.19
09:34:04.880,3,2,1,32.26,14.55
09:34:04.900,0,5,1,77.78,84.81
09:34:05.260,0,2,1,78.43,35.01
09:34:07.320,0,2,1,77.38,32.99
09:34:15.120,3,7,1,62.85,60.31
09:34:18.130,5,0,1,25.78,67.64
09:34:18.570,5,4,1,26.35,14.55
09:34:19.380,3,6,1,113.89,50.8
09:34:20.710,3,2,1,17.44,12.53
09:34:20.80,1,7,1,0.0,0.0
09:34:21.410,2,5,1,40.99,42.72
09:34:21.550,2,1,1,33.18,12.46
09:34:25.320,7,2,1,2.18,57.11
09:34:26.300,1,5,1,22.62,57.21
09:34:28.920,5,7,1,81.26,27.09
09:34:32.150,7,0,1,109.17,97.65
09:34:33.300,7,6,1,109.03,17.61
09:34:36.290,0,1,1,49.42,19.51
09:34:42.420,5,4,1,3.51,12.53
09:34:45.80,0,1,1,0.0,0.0
09:34:50.230,3,1,1,21.85,25.0
09:34:51.490,0,4,1,35.23,63.18
09:35:06.70,2,5,1,0.0,0.0
09:35:12.190,6,3,1,59.73,18.86
09:35:12.820,3,6,1,61.46,48.78
09:35:13.800,7,1,1,69.54,79.14
09:35:15.150,4,5,1,16.43,12.53
09:35:16.460,2,5,1,43.26,45.75
09:35:16.690,5,3,1,154.79,31.19
09:35:16.950,0,4,1,10.78,61.16
09:35:17.950,0,5,1,10.79,77.74
09:35:18.910,4,2,1,95.43,32.64
09:35:18.920,7,3,1,65.43,45.61
09:35:22.100,0,6,1,7.65,95.33
09:35:22.640,6,7,1,41.09,12.53
09:35:27.810,4,7,1,63.11,46.7
09:35:29.160,0,1,1,1.6,13.45
09:35:37.960,5,0,1,134.53,73.7
09:35:39.760,4,1,1,75.59,46.12
09:35:41.370,6,1,1,31.56,43.87
09:35:42.260,3,5,1,33.03,29.17
09:35:43.10,2,5,1,0.0,0.0
09:35:51.960,2,4,1,8.77,27.15
09:35:55.620,4,1,1,60.74,44.1
09:36:06.200,2,7,1,66.11,80.34
09:36:09.810,6,3,1,4.13,15.83
09:36:13.90,0,6,1,0.0,0.0
09:36:18.40,4,7,1,0.0,0.0
09:36:23.690,5,6,1,24.82,12.53
09:36:24.140,2,6,1,49.18,62.75
09:36:26.400,7,2,1,1.01,60.58
09:36:28.500,2,1,1,14.83,12.46
09:36:29.180,4,6,1,2.75,30.12
09:36:29.720,3,4,1,56.14,14.61
09:36:33.200,5,1,1,80.3,57.21
09:36:38.10,5,6,1,0.0,0.0
09:36:46.130,1,6,1,11.69,79.26
09:36:51.170,7,2,1,27.47,78.59
09:36:51.200,5,1,1,63.31,55.19
09:36:51.320,4,0,1,6.05,60.59
09:36:53.330,5,4,1,62.19,13.54
09:36:56.390,1,2,1,2.44,12.46
09:36:57.350,7,4,1,22.3,50.42
09:36:58.430,3,5,1,28.44,29.17
09:37:01.250,3,0,1,9.73,45.97
09:37:02.40,4,1,1,0.0,0.0
09:37:02.840,7,6,1,17.82,13.54
09:37:03.00,6,4,1,0.0,0.0
09:37:04.380,3,5,1,23.5,27.15
09:37:06.110,7,2,1,15.56,74.55
09:37:06.20,2,1,1,0.0,0.0
09:37:06.360,1,3,1,148.04,37.88
09:37:13.380,2,3,1,129.86,14.55
09:37:13.440,3,0,1,1.01,41.49
09:37:24.980,6,7,1,53.12,12.53
09:37:34.510,4,5,1,6.98,12.53
09:37:36.330,3,4,1,122.48,20.67
09:37:37.570,6,0,1,1.37,88.26
09:37:43.750,3,4,1,116.07,18.65
09:37:45.130,1,4,1,110.28,55.53
09:37:50.840,5,6,1,6.22,18.0
09:37:51.200,3,5,1,109.63,33.21
09:37:53.120,5,0,1,3.41,68.65
09:37:53.710,0,6,1,6.28,22.63
09:37:57.40,4,5,1,0.0,0.0
09:38:00.790,5,7,1,1.74,29.11
09:38:01.260,0,7,1,1.01,32.89
09:38:06.650,3,0,1,17.04,40.48
09:38:10.930,6,2,1,34.27,35.71
09:38:16.810,5,6,1,32.75,14.62
09:38:17.80,5,0,1,0.0,0.0
09:38:29.240,3,5,1,72.6,31.19
09:38:34.330,3,4,1,68.52,14.61
09:38:36.90,0,7,1,0.0,0.0
09:38:39.380,6,1,1,6.83,47.17
09:38:41.910,1,4,1,54.51,53.51
09:38:44.550,0,7,1,23.67,94.94
09:38:45.80,3,5,1,0.0,0.0
09:38:50.260,1,2,1,47.17,13.47
09:38:50.370,6,5,1,2.17,12.53
09:38:50.640,5,7,1,1.01,25.07
09:38:52.590,2,7,1,31.66,77.9
09:39:00.470,2,6,1,24.79,61.32
09:39:07.960,4,7,1,52.54,40.64
09:39:13.980,7,0,1,3.76,95.68
09:39:19.590,6,0,1,10.69,82.13
09:39:19.640,3,4,1,24.22,12.59
09:39:25.820,6,1,1,5.47,63.62
09:39:30.390,5,3,1,18.77,30.41
09:39:31.480,1,3,1,6.96,32.83
09:39:31.860,6,4,1,1.01,29.83
09:39:31.920,7,3,1,72.26,33.42
09:39:35.610,6,4,1,1.01,25.07
09:39:37.510,6,7,1,50.09,12.53
09:39:42.70,2,3,1,0.0,0.0
09:39:49.190,1,4,1,138.75,49.72
09:39:50.410,2,4,1,1.51,37.0
09:39:51.980,3,4,1,21.32,14.61
09:39:53.700,3,0,1,26.89,29.8
09:39:53.80,3,4,1,0.0,0.0
09:39:55.820,2,3,1,1.91,12.53
09:39:56.840,1,5,1,132.11,64.28
09:40:02.480,0,2,1,51.96,17.03
09:40:04.820,1,0,1,31.11,13.45
09:40:05.660,3,5,1,8.65,30.18
09:40:05.840,4,0,1,1.14,44.42
09:40:07.440,3,5,1,7.88,28.16
09:40:07.730,0,5,1,47.72,31.86
09:40:12.110,6,0,1,46.63,58.34
09:40:17.880,6,1,1,41.87,43.87
09:40:26.240,0,7,1,30.22,47.26
09:40:29.320,7,2,1,15.87,45.96
09:40:30.210,7,2,1,15.99,43.94
09:40:33.250,6,3,1,27.51,15.83
09:40:39.200,4,0,1,17.84,57.43
09:40:42.400,2,1,1,44.13,14.48
09:40:45.230,1,2,1,84.73,16.5
09:40:54.360,2,1,1,33.18,12.46
09:40:56.960,1,2,1,74.01,14.48
09:40:57.170,6,7,1,80.28,12.53
09:41:06.290,6,4,1,53.01,28.1
09:41:09.960,7,1,1,34.78,81.28
09:41:11.800,3,2,1,1.18,12.53
09:41:20.330,5,7,1,8.0,14.38
09:41:20.630,5,1,1,52.22,52.16
09:41:22.80,1,3,1,0.0,0.0
09:41:23.620,5,4,1,50.24,12.53
09:41:27.190,2,5,1,60.29,44.74
09:41:33.960,4,0,1,54.46,51.06
09:41:35.540,1,4,1,36.44,44.67
09:41:36.360,7,6,1,9.39,12.53
09:41:43.760,6,3,1,16.55,40.7
09:41:44.410,1,7,1,28.58,87.34
09:41:44.520,2,6,1,43.97,58.29
09:41:49.50,1,2,1,0.0,0.0
09:41:55.490,2,4,1,34.01,26.14
09:41:57.300,2,3,1,33.21,12.53
09:42:12.80,3,2,1,0.0,0.0
09:42:13.550,0,1,1,66.95,14.46
09:42:15.660,7,6,1,15.34,12.53
09:42:18.70,4,3,1,0.0,0.0
09:42:23.150,1,4,1,72.83,47.7
09:42:24.500,6,4,1,20.05,14.38
09:42:24.660,5,3,1,145.46,26.54
09:42:28.220,4,5,1,30.46,12.53
09:42:36.850,6,7,1,36.48,19.53
09:42:39.980,1,4,1,57.01,45.68
09:42:40.430,5,2,1,130.7,44.88
09:42:47.900,5,7,1,26.35,25.07
09:42:58.970,5,0,1,113.17,80.91
09:43:00.500,6,2,1,48.95,31.4
09:43:04.240,5,2,1,108.91,41.85
09:43:06.720,1,4,1,31.28,43.66
09:43:11.320,0,2,1,10.19,30.97
09:43:12.400,6,3,1,38.06,15.83
09:43:12.840,5,1,1,101.32,62.4
09:43:14.730,5,3,1,100.44,20.48
09:43:16.540,4,2,1,49.72,14.42
09:43:17.320,6,7,1,2.0,12.53
09:43:25.250,2,5,1,28.25,42.72
09:43:25.30,5,7,1,0.0,0.0
09:43:27.20,0,7,1,0.0,0.0
09:43:28.330,1,6,1,10.68,73.79
09:43:28.370,7,6,1,5.51,14.55
09:43:32.120,1,5,1,7.9,57.21
09:43:32.190,7,3,1,2.7,33.42
09:43:34.790,7,3,1,1.11,31.4
09:43:45.70,6,1,1,0.0,0.0
09:43:47.460,1,2,1,61.71,15.49
